gene1,gene2,lag,p-value
STX1B,MSX1,1,0.0004085539021539756
SUOX,PEX16,1,0.0003194355959734561
SYNGAP1,GATM,1,6.194883631278732e-05
SYNGAP1,TBX20,1,0.00023769680470107232
SYNJ1,STX1B,1,6.107507478524352e-05
SYP,GPC3,1,0.00011711826427065965
TANGO2,CENPJ,1,9.683824741141949e-05
TBC1D24,GRIA4,1,0.0004319018883542477
TBCD,EVC2,1,0.00046399287338373164
TBCD,FAT4,1,0.00011504496426091704
TBX20,THRA,1,9.272260166577497e-05
TCF20,GPSM2,1,0.0002472545638548482
TCF20,HERC2,1,4.703210004993023e-05
TCF4,WDR73,1,0.00022832239581142323
TECR,PAFAH1B1,1,0.0001898859019124143
TGFB3,SMC3,1,0.0004925953145125053
TGFBR1,CLP1,1,0.0004970154508743885
TGFBR2,ANKH,1,0.00035340546053233145
TGFBR2,GDI1,1,0.0004677027701708471
THRA,ERF,1,0.0003004766336856098
TIMM8A,PACS1,1,0.00021846897473804945
TMEM135,KCNK9,1,0.00029006864626983283
TMEM231,SLC25A12,1,0.0002947015504919385
TMEM5,WASF1,1,0.000493707656561904
TMLHE,AP4M1,1,0.0002236350261254207
TMLHE,RPS23,1,0.00026436641901830246
TPI1,SLC39A8,1,0.00021539781560186506
TRAPPC9,CDK5RAP2,1,0.00031827517130948594
TRAPPC9,CEP83,1,4.009279112476222e-05
TRAPPC9,HSPG2,1,0.0004644035541575438
TRIP12,TTC19,1,3.389091700797176e-05
TRMT10A,SLC39A8,1,0.0003207902043101533
TSC2,NDUFS1,1,0.0004949433298766214
TTC19,RPGRIP1,1,0.00016879952860731425
TTC19,TMEM231,1,0.00047232855981629753
TTC8,RGS7,1,0.00027962335326139843
TUBA8,FAM120C,1,0.0002529468771277864
TUBGCP4,CA8,1,7.861680221977286e-05
TUBGCP4,SOBP,1,2.2035034525819546e-05
TUBGCP4,TWIST1,1,0.00019442383461334677
TWIST1,ADGRG1,1,0.00037176576448119246
UBE3A,NDP,1,0.0002513044119893975
USP27X,CARS2,1,0.00019727652710697298
VPS53,DHX30,1,0.00010116967434985217
VPS53,GPT2,1,0.0004150139458827769
VPS53,PORCN,1,1.3678242124713044e-05
WASF1,HNMT,1,0.00015714184017352932
WASF1,TRIP11,1,3.276575329474808e-05
WDR4,CSTB,1,0.00014817309124286386
WDR45,TCF4,1,0.00022783356907746092
WDR45B,COL4A1,1,4.3291730331413987e-05
WDR45B,ENPP1,1,0.00015734254009276902
WDR45B,MATN3,1,0.0004788507228922246
WNT7A,FOXE1,1,9.665190886925792e-05
WRAP53,PITX2,1,0.0004726656048982095
ZBTB18,DHX30,1,6.263364365282374e-05
ZBTB20,KCND3,1,4.3151828293856227e-05
ZDHHC15,PLOD2,1,0.0002618108640437757
ZIC3,CCDC103,1,9.403212526684656e-05
ZIC3,DSPP,1,0.00016557867378517508
ZIC3,LARGE1,1,0.0003540642486625904
ZIC3,PSMB8,1,0.0002979391484109067
ZIC3,RPE65,1,9.403212526685178e-05
AAAS,SLC25A1,1,0.0001016729110086764
AFF4,FBXW4,1,6.443406513877023e-05
AK2,GCSH,1,0.00011276135227496168
AKT1,PIGG,1,0.00030369898579114644
ALDOB,SLC6A19,1,0.0002906817433513246
ALG8,TSPAN7,1,0.00014149493634432392
ALX3,B3GLCT,1,0.00022768379411396405
AP3B2,LAS1L,1,0.00025059309609017116
AP4B1,HAX1,1,0.0003824438570439648
AP4S1,FGF10,1,9.269350636702184e-05
AP4S1,TMEM231,1,0.00046950549331071725
ARL13B,AHDC1,1,0.0003412147730242419
ARMC9,RRM2B,1,0.0002476177565771894
ARSA,NDP,1,1.6976428686427866e-05
ARSB,HAX1,1,0.00012267232280183254
ARX,GRIA4,1,0.000499398377151081
ASAH1,ATP1A1,1,0.00013474966365094172
ASPM,MED17,1,8.631182332751303e-05
ATAD3A,SLC4A1,1,0.00025948325970721257
B3GALNT2,AP3B2,1,0.0001102433199294917
B3GALNT2,WAC,1,9.047947985434586e-06
B3GALNT2,ZBTB18,1,0.0003444863330304298
B3GLCT,ARID1B,1,9.059455691194865e-05
BBS10,FBXO31,1,0.0004102277577270426
BICD2,FAR1,1,0.0002749044919576501
BSND,AUH,1,0.0004845200613750176
BSND,CCDC103,1,0.00019658376764541223
BSND,DSPP,1,0.00024821168685989586
BSND,RPE65,1,0.0001965837676454123
BUB1B,RARS2,1,0.0003511223730961984
C12orf4,NUBPL,1,0.0004116741551058982
CASK,FAM120C,1,0.0004630805072618372
CBL,AP1S2,1,0.0003814187217227449
CBL,CRYBB3,1,0.00026039630638103977
CBL,PECR,1,8.462295274123922e-05
CCDC103,SLC35A2,1,0.0004565997696744396
CCDC103,SPAG1,1,0.00022788729802077705
CCDC88C,NPC2,1,0.00043173623351507127
CCNO,SLC33A1,1,0.0001958128847235627
CDK5RAP2,LAMP2,1,0.00015869267297806546
CDK5RAP2,MAB21L2,1,0.000473662830050515
CEP152,TRIO,1,0.0001761225975220135
CEP290,ALDOB,1,0.0004172386715013201
CEP290,HIST3H3,1,6.951943534843952e-06
CHD2,SLC25A12,1,0.00029553223059169536
CHL1,PAX6,1,0.00019740147115705487
CHRNG,SPTBN2,1,0.0003737203460718806
CIC,USP27X,1,0.0004801592364058138
CNKSR2,AASS,1,0.00025844167342589495
CNOT3,SLC4A1,1,0.0003488581002364837
CRYAA,UPF3B,1,0.0004157155776377832
CRYBB3,BICD2,1,0.00043766652875343965
CYP7B1,HRAS,1,0.0001090164344068943
DBT,CCT5,1,0.0003895784112810311
DBT,PITX2,1,9.883033099210246e-05
DCAF17,COG5,1,0.0002713088993734812
DCC,FTO,1,4.144063837803166e-05
DCX,KCNK9,1,1.4011362862660131e-05
DDOST,KIDINS220,1,0.0002436554078582502
DDOST,PAPSS2,1,8.885360496983512e-05
DHCR24,MYH9,1,0.00048757742606470635
DHCR7,SPTBN2,1,0.00021435102645267452
DLL3,MCPH1,1,0.00011694406448873613
DSPP,VIPAS39,1,0.00048272008673441263
DYRK1A,AKT1,1,0.00031514727324537
DYRK1A,GATA2,1,0.0001472125029144701
DYRK1A,TRPM1,1,0.0002672251781685784
EEF1A2,IDS,1,6.67466415535058e-05
ETFA,TUBB4A,1,0.00021386545156516036
FAM120C,TUBGCP4,1,0.00019614932650683175
FANCF,FTL,1,0.0002121578392033214
FANCF,SIX1,1,0.00019531202714118028
FGF10,FBN1,1,0.00026481971356501975
FGF10,GRID2,1,7.438289578801943e-05
FLVCR2,NPC2,1,0.0002823985140244202
FMR1,BBS2,1,0.00018575198217711907
FOXC2,DSPP,1,0.0004518291494651545
FOXRED1,SPATA5,1,0.00044649643708804664
GABBR2,CHD2,1,0.00016959829039427568
GABRA1,IGF1,1,0.00032407640106502317
GATA2,ANK3,1,0.0003791956875998838
GATA2,JAGN1,1,0.00020174221437021478
GATA4,RUNX2,1,0.0004224616513627084
GDI1,SLC25A12,1,0.00010676465078874556
GFAP,BCKDHA,1,0.00011755799818469991
GJA3,PGM1,1,0.0004653620419364976
GJB2,GPSM2,1,0.00025511618700203316
GLIS3,ETFA,1,0.00028715784781500794
GNAI1,JAG1,1,0.0004645024245768914
GNAI3,AKT1,1,6.542340923218732e-05
GNAI3,SAMHD1,1,4.888869452592217e-05
GPSM2,FOXP2,1,0.00032201602391239913
GPSM2,TBCD,1,0.0004642338222714569
GRIA4,TWIST2,1,0.00013946459269608528
HAX1,GRHL3,1,0.00019662883373002514
HECW2,DEAF1,1,0.0004129164132713585
HECW2,RAF1,1,0.00039770242843253565
HIST3H3,SLC6A19,1,0.00020047132700295707
HMGCL,GPC3,1,0.00030711990493188855
HMGCL,KIF2A,1,0.00031020966927521195
HNF4A,SLC35A2,1,0.0004565997696743757
HNF4A,SPAG1,1,0.0002278872980210941
HNMT,CHD2,1,0.000435965037479582
HPSE2,GALC,1,0.0004635788151525429
HRAS,KIF2A,1,0.0002973075696458395
IER3IP1,HECW2,1,0.0004349298449735374
INPP4A,ZNF711,1,0.0004884863180397275
ITGA7,CHD2,1,6.086040472023522e-05
KCNA2,SPTBN2,1,0.0004336481973788343
KDM6A,CDK16,1,0.00013687379158073122
KDM6A,SLC6A3,1,4.265934465380743e-05
KIT,AIPL1,1,1.4438989109558231e-05
KIT,KDM6A,1,0.00032534324203233023
KIT,PKHD1,1,3.0542599216945885e-05
LAMA1,IGF1,1,0.0001831389271552371
LAMB1,GFAP,1,0.00012213527149772363
MATN3,BICD2,1,5.361948771801273e-06
MBOAT7,IARS,1,3.8533631213553037e-05
MED12,SMARCD1,1,0.0004429255417213511
MGP,SLC4A1,1,0.00012021113743295757
MKS1,PLAA,1,7.081399998465089e-05
MMP13,SLC35A2,1,0.00045659976967456743
MMP13,SPAG1,1,0.00022788729802072945
MOCS1,PITX2,1,0.00015911018191206472
MVK,WRAP53,1,0.0003546168285969031
NALCN,DDX11,1,0.0001524030649365643
NALCN,FAM111A,1,0.0003559583704866142
NDUFS1,DHCR24,1,9.806534177008724e-05
NF1,SLC35C1,1,0.00019313397666266842
NFIA,AAAS,1,0.0003335348257471441
NFIX,ALG11,1,0.00034788686730943493
NFIX,RPGRIP1,1,0.00027763352916464033
NONO,DIP2B,1,0.0004785206446363186
NPC2,DDX11,1,2.3920215200756708e-05
NPC2,NPHP3,1,0.00021458891915526648
NPHS1,ALDH4A1,1,3.317304036687195e-05
NPR2,FGF3,1,0.00038253090620389704
NPR2,MANBA,1,0.00017480279288401408
NPR2,TUBB2A,1,0.00025543438636999114
NR2F2,HTRA2,1,4.277455510936913e-06
NR2F2,TWIST2,1,6.289323350015485e-05
OTC,SLC35A2,1,0.00045659976967492256
OTC,SPAG1,1,0.00022788729802077708
PANK2,DYM,1,2.7475435382750228e-05
PANK2,PRKD1,1,0.00026775322006830415
PARN,SLC9A6,1,0.00045341104998364756
PARP1,AHDC1,1,4.711516923290727e-05
PARP1,NDST1,1,0.00023589698997894
PCCA,BBS5,1,0.00010521959704925377
PEX1,AHDC1,1,0.00046648935199788657
PGAP1,FUCA1,1,0.0002964443566676577
PHF6,DYRK1A,1,0.00041804610274627247
PIGH,CHST3,1,0.00038311232851494166
PIGH,FAM20A,1,7.215348345784045e-05
PIGH,SLC2A1,1,0.0003599082227851775
PIGH,TGFBR2,1,0.0002984237772820364
PIGT,KIT,1,0.00037455401018293233
PIK3R1,EVC,1,0.0001439861683170401
PKHD1,MLC1,1,0.0001274942679782236
PNPO,FMN2,1,8.58793237069224e-05
POC1B,SPATA5,1,0.00021116528497518467
POGZ,PRSS12,1,0.00030887087263229676
PQBP1,VAMP1,1,0.0002025676203252209
PRKD1,TRIO,1,5.50145351456364e-05
PRRT2,IGF1R,1,6.653212873723397e-05
PRRT2,TUBA8,1,3.363945004166287e-06
PRSS56,HINT1,1,0.0003248237564870005
PUF60,USP27X,1,0.00021582403597987388
PURA,IARS,1,0.0001486445756789447
QRICH1,RBBP8,1,0.00019876994301229348
RAC1,QRICH1,1,0.00027289687887987454
RAD21,KCNK9,1,0.000110875851583345
RARS2,AP4B1,1,0.00024343657588616572
RASA1,AKT1,1,0.0001560869677681899
RASA1,SLC33A1,1,0.0002088626854950363
RASA1,SMARCA4,1,0.00032628225439121437
RFT1,PAX3,1,0.0004832003958366596
RFT1,PCNT,1,0.0004934231247728252
RPE65,SLC35A2,1,0.00045659976967456743
RPE65,SPAG1,1,0.00022788729802077708
RRM2B,JAG1,1,0.00040454744630352593
SACS,SPTAN1,1,0.0003805595944611845
SALL1,PGM1,1,0.00022904489050669624
SETD5,TBX22,1,6.238275287265124e-05
SIK1,SLC6A19,1,7.408714207406643e-05
SIN3A,JAG1,1,0.000414012380747556
SLC25A12,PIK3R2,1,0.0001895245249750323
SLC26A2,CCNO,1,5.424516615107763e-05
SLC35A1,SLC26A2,1,0.0004247037549513274
SLC35C1,CRYAA,1,0.0003144686289487235
SLC39A13,HIVEP2,1,0.00037416699672517337
SLC39A13,VPS53,1,2.2891786704888677e-05
SLC39A8,FRAS1,1,1.1190736127363934e-05
SLC4A1,LAMA2,1,5.4687450311125214e-05
SLC6A19,DEAF1,1,0.0004690877237299227
SLC6A8,TGFBR2,1,0.00044567531572237964
SMARCA4,PCCA,1,0.00017404099216005022
SMARCD1,GABBR2,1,0.00022732660951923104
SNX14,PKD1L1,1,0.00026870438837462226
SOBP,ABCC9,1,0.00030152498175064406
SOBP,RRM2B,1,9.552271778072421e-06
SON,CRYBB3,1,0.0003561620872856045
SON,HIBCH,1,7.684149585919618e-05
SON,LTBP2,1,0.0004983488195030363
SON,POLR3B,1,0.0002386545279645413
SPATA5,TRIP12,1,0.0002887800734326917
SPECC1L,LTBP2,1,0.0004909130079569659
SPEG,USP9X,1,9.380495928850743e-05
SPTBN2,BRAF,1,0.00036931870183184675
SRD5A3,MLC1,1,0.0003596955759208392
SRD5A3,TBXAS1,1,0.0003981750643191767
STAR,POC1B,1,1.427202888658456e-05
STX1B,ANK3,1,1.9423258781478366e-05
STX1B,MSX1,1,0.0004085539021539756
SYNGAP1,GATM,1,6.194883631278732e-05
SYNJ1,STX1B,1,6.107507478524352e-05
TBC1D24,GRIA4,1,0.0004319018883542477
TBX22,FAM20A,1,0.000301405011245888
TCF20,GPSM2,1,0.0002472545638548482
TECR,BUB1B,1,0.0004552920803739271
TECR,PAFAH1B1,1,0.0001898859019124143
TGFBR2,GDI1,1,0.0004677027701708471
THRA,ERF,1,0.0003004766336856098
TMEM135,KCNK9,1,0.00029006864626983283
TMEM231,SLC25A12,1,0.0002947015504919385
TMEM5,WASF1,1,0.000493707656561904
TOE1,HRAS,1,0.00045624753517893655
TRAPPC9,CEP83,1,4.009279112476222e-05
TRAPPC9,HSPG2,1,0.0004644035541575438
TRIP12,TTC19,1,3.389091700797176e-05
TRMT10A,SLC39A8,1,0.0003207902043101533
TTC19,TMEM231,1,0.00047232855981629753
TUBA8,FAM120C,1,0.0002529468771277864
TUBGCP4,SOBP,1,2.2035034525819546e-05
TUSC3,PAX6,1,0.0002981401400228779
TWIST2,TAF13,1,0.00042521362363755644
USP27X,AMER1,1,3.747397772757863e-05
USP27X,CARS2,1,0.00019727652710697298
VAMP1,CDON,1,0.0002146864343383719
VAMP1,GHR,1,0.000479527561335397
VPS53,PORCN,1,1.3678242124713044e-05
WAC,CNKSR2,1,2.707963847322787e-05
WDPCP,PIK3R1,1,0.0004988205367730029
WDR4,CSTB,1,0.00014817309124286386
WDR45,TCF4,1,0.00022783356907746092
WDR62,PRRT2,1,0.0004886447983517648
WRAP53,PITX2,1,0.0004726656048982095
ZBTB20,KCND3,1,4.3151828293856227e-05
ZIC3,CCDC103,1,9.403212526684656e-05
ZIC3,DSPP,1,0.00016557867378517508
ZIC3,RPE65,1,9.403212526685178e-05
ZMPSTE24,DHCR24,1,0.0003295466768163224
ABCC9,DYM,1,0.00014449972180671932
ALDOB,SLC6A19,1,0.0002906817433513246
ALG11,GABRB3,1,0.00016014024592590843
ALG11,IDH2,1,0.0002651096793020829
AP4S1,FGF10,1,9.269350636702184e-05
AP4S1,TMEM231,1,0.00046950549331071725
AP4S1,ZNF526,1,0.00029346833727680237
ARL13B,AHDC1,1,0.0003412147730242419
ARSB,HAX1,1,0.00012267232280183254
ARX,GRIA4,1,0.000499398377151081
ARX,HNRNPH2,1,0.0004864951401350913
ATAD3A,SLC4A1,1,0.00025948325970721257
B3GALNT2,WAC,1,9.047947985434586e-06
B3GLCT,ARID1B,1,9.059455691194865e-05
BBS5,GJC2,1,5.1473974666412574e-05
BBS5,TBR1,1,0.0002632387015528933
BICD2,FAR1,1,0.0002749044919576501
BUB1B,RARS2,1,0.0003511223730961984
CASK,FAM120C,1,0.0004630805072618372
CBL,PECR,1,8.462295274123922e-05
CCDC88C,NPC2,1,0.00043173623351507127
CEP152,TRIO,1,0.0001761225975220135
CEP290,ALDOB,1,0.0004172386715013201
CHRNG,EIF2S3,1,0.00015627422597704787
CHRNG,SPTBN2,1,0.0003737203460718806
CIC,USP27X,1,0.0004801592364058138
COL18A1,CYP7B1,1,0.0003467815547377191
COL4A3BP,TOE1,1,0.00044858884823469666
CRYAA,UPF3B,1,0.0004157155776377832
CYP7B1,HRAS,1,0.0001090164344068943
DHCR24,MYH9,1,0.00048757742606470635
DHCR7,SPTBN2,1,0.00021435102645267452
DNM1,CIC,1,0.0001801716152863834
DSPP,VIPAS39,1,0.00048272008673441263
DYRK1A,TRPM1,1,0.0002672251781685784
FAM126A,BBS5,1,0.00027954203767278484
FAM20A,SLC25A26,1,0.00024324760196470672
FANCF,SIX1,1,0.00019531202714118028
FGF10,FBN1,1,0.00026481971356501975
FLVCR2,NPC2,1,0.0002823985140244202
FOXC2,DSPP,1,0.0004518291494651545
FOXC2,SHOC2,1,0.0002189656182979609
GATA2,ANK3,1,0.0003791956875998838
GFER,FOXC2,1,0.00017978269610498645
GJB2,GPSM2,1,0.00025511618700203316
GJB2,TUBB3,1,0.0004868521553695175
GNAI1,JAG1,1,0.0004645024245768914
GNAI3,SAMHD1,1,4.888869452592217e-05
GPSM2,FOXP2,1,0.00032201602391239913
GRHL3,CUX2,1,0.00019532889188852767
HAX1,GRHL3,1,0.00019662883373002514
HECW2,DEAF1,1,0.0004129164132713585
HGSNAT,PECR,1,0.00018677189574707134
HIBCH,ZNF335,1,0.00026290253115841887
HNF4A,SLC35A2,1,0.0004565997696743757
HNF4A,SPAG1,1,0.0002278872980210941
HPD,DEAF1,1,0.0001100366881513633
IER3IP1,HECW2,1,0.0004349298449735374
ITGA7,CHD2,1,6.086040472023522e-05
ITGA7,STAMBP,1,0.0004612601894659616
KCNA2,SPTBN2,1,0.0004336481973788343
KIT,AIPL1,1,1.4438989109558231e-05
KIT,PKHD1,1,3.0542599216945885e-05
LAMA1,IGF1,1,0.0001831389271552371
LAMA1,MOGS,1,0.00034221259433793536
MBTPS2,WDPCP,1,0.00025015777023379096
MGP,SLC4A1,1,0.00012021113743295757
MVK,CLCN2,1,0.0002930237241411041
MVK,WRAP53,1,0.0003546168285969031
MYH9,EXTL3,1,0.0003418051403588702
MYH9,HGSNAT,1,5.0247843172329986e-05
NALCN,FAM111A,1,0.0003559583704866142
NFIX,ALG11,1,0.00034788686730943493
NHS,HNF4A,1,0.00020425154006365232
NPC2,NPHP3,1,0.00021458891915526648
NPR2,FGF3,1,0.00038253090620389704
NPR2,MANBA,1,0.00017480279288401408
OFD1,CASK,1,0.00027618577214881665
OTC,SLC35A2,1,0.00045659976967492256
OTC,SPAG1,1,0.00022788729802077708
PANK2,DYM,1,2.7475435382750228e-05
PCCA,BBS5,1,0.00010521959704925377
PECR,ACVR1,1,6.813072074923765e-05
PIGH,CHST3,1,0.00038311232851494166
PIGH,FAM20A,1,7.215348345784045e-05
PIGH,SLC2A1,1,0.0003599082227851775
PIGT,KIT,1,0.00037455401018293233
PKHD1,ALDH7A1,1,0.00024078726461487847
PKHD1,MLC1,1,0.0001274942679782236
PLA2G6,CCDC88C,1,0.0003836499471433275
PLP1,CDON,1,0.0001231796446651197
PROP1,SIK1,1,0.0003538804783257982
PRRT2,IGF1R,1,6.653212873723397e-05
PTCH1,TOE1,1,0.00012691540853370764
PUF60,USP27X,1,0.00021582403597987388
RAB3GAP1,MVK,1,0.00028934586574125406
RLIM,WDR62,1,0.0002316395001009382
SH3PXD2B,SLC2A1,1,6.708112594427392e-05
SIK1,ASXL2,1,0.00014202923932003962
SIK1,SLC6A19,1,7.408714207406643e-05
SIN3A,JAG1,1,0.000414012380747556
SLC12A5,TOE1,1,0.00041726768803529457
SLC2A1,CDON,1,4.13105454723035e-05
SLC2A1,FTSJ1,1,0.00032006596838670494
SLC39A13,HIVEP2,1,0.00037416699672517337
SLC6A19,DEAF1,1,0.0004690877237299227
SOBP,ABCC9,1,0.00030152498175064406
SON,HIBCH,1,7.684149585919618e-05
SON,POLR3B,1,0.0002386545279645413
STX1B,ANK3,1,1.9423258781478366e-05
TBX22,FAM20A,1,0.000301405011245888
TECR,BUB1B,1,0.0004552920803739271
TGIF1,WAC,1,0.00018873999502242757
TOE1,HRAS,1,0.00045624753517893655
TUSC3,PAX6,1,0.0002981401400228779
TWIST2,TAF13,1,0.00042521362363755644
USP27X,AMER1,1,3.747397772757863e-05
VAMP1,CDON,1,0.0002146864343383719
VAMP1,GHR,1,0.000479527561335397
WAC,CNKSR2,1,2.707963847322787e-05
WDPCP,PIK3R1,1,0.0004988205367730029
WDR62,PRRT2,1,0.0004886447983517648
XYLT1,ANK3,1,0.00043555500310189977
ZMPSTE24,DHCR24,1,0.0003295466768163224
ALDH7A1,FAM126A,1,0.000498489064911989
ALDH7A1,GRIN1,1,0.00046359857415353067
ALG11,GABRB3,1,0.00016014024592590843
ALG11,IDH2,1,0.0002651096793020829
AP4S1,ZNF526,1,0.00029346833727680237
ARX,HNRNPH2,1,0.0004864951401350913
ASXL2,DVL1,1,0.00043748421951801577
ATRX,SH3PXD2B,1,0.00023954759767304783
BBS5,GJC2,1,5.1473974666412574e-05
BBS5,TBR1,1,0.0002632387015528933
CHRNG,EIF2S3,1,0.00015627422597704787
COL18A1,CYP7B1,1,0.0003467815547377191
COL4A3BP,TOE1,1,0.00044858884823469666
DNM1,CIC,1,0.0001801716152863834
EIF4A3,PLP1,1,0.0004638698857912302
FAM126A,BBS5,1,0.00027954203767278484
FAM20A,SLC25A26,1,0.00024324760196470672
FKTN,PTCH1,1,6.1915813461015e-06
FOXC2,SHOC2,1,0.0002189656182979609
GABRB3,SRPX2,1,0.0004919215872766485
GFER,FOXC2,1,0.00017978269610498645
GJB2,TUBB3,1,0.0004868521553695175
GRHL3,CUX2,1,0.00019532889188852767
HGSNAT,PECR,1,0.00018677189574707134
HGSNAT,SIX5,1,0.0004955895362915106
HIBCH,ZNF335,1,0.00026290253115841887
HPD,DEAF1,1,0.0001100366881513633
IDH2,POLR3A,1,0.0004623187176594503
ITGA7,STAMBP,1,0.0004612601894659616
KCTD1,RAB3GAP1,1,0.0002685204396051515
KDM5C,RLIM,1,0.0002480357274511111
LAMA1,MOGS,1,0.00034221259433793536
MBTPS2,MKKS,1,0.00042541214915740893
MBTPS2,WDPCP,1,0.00025015777023379096
MOGS,RALGDS,1,0.00040387921396145223
MVK,CLCN2,1,0.0002930237241411041
MYH9,EXTL3,1,0.0003418051403588702
MYH9,HGSNAT,1,5.0247843172329986e-05
NHS,HNF4A,1,0.00020425154006365232
NPHP4,SHOC2,1,0.0002064587668355299
OFD1,CASK,1,0.00027618577214881665
PECR,ACVR1,1,6.813072074923765e-05
PEX7,HGSNAT,1,0.00035086703040559025
PKHD1,ALDH7A1,1,0.00024078726461487847
PLA2G6,CCDC88C,1,0.0003836499471433275
PLP1,CDON,1,0.0001231796446651197
PLP1,GUCY2C,1,1.2241542702854122e-06
PROP1,SIK1,1,0.0003538804783257982
PTCH1,EXOSC3,1,0.00039925936555676905
PTCH1,TOE1,1,0.00012691540853370764
RAB3GAP1,MVK,1,0.00028934586574125406
RLIM,TSHB,1,0.0002357488060712311
RLIM,WDR62,1,0.0002316395001009382
SH3PXD2B,SLC2A1,1,6.708112594427392e-05
SIK1,ASXL2,1,0.00014202923932003962
SLC12A5,C2orf71,1,0.00025494205840200635
SLC12A5,KIAA0586,1,0.0004942998355998074
SLC12A5,TOE1,1,0.00041726768803529457
SLC19A3,SHOC2,1,0.0004256065924882512
SLC2A1,FTSJ1,1,0.00032006596838670494
STAG1,OFD1,1,0.0002099571856919997
SURF1,EIF2S3,1,0.000394396461397208
TGIF1,WAC,1,0.00018873999502242757
TMCO1,CLCN2,1,1.1794675702335553e-05
XYLT1,ANK3,1,0.00043555500310189977
ALDH7A1,GRIN1,1,0.00046359857415353067
ASCC3,GRIN1,1,0.0004909489661974159
ASXL2,DVL1,1,0.00043748421951801577
ATRX,SH3PXD2B,1,0.00023954759767304783
CLIP1,GRIN1,1,0.00026112573267461083
EFTUD2,EXOSC3,1,2.0879506040518792e-05
EIF4A3,PLP1,1,0.0004638698857912302
EIF4A3,POMT1,1,0.00025903361600079794
ENTPD1,DVL1,1,9.678421641576824e-05
FKTN,PTCH1,1,6.1915813461015e-06
GABRB3,SRPX2,1,0.0004919215872766485
GUCY2C,KCNQ1,1,8.770557750425853e-05
GUCY2C,TAZ,1,0.0001919654523630578
HGSNAT,SIX5,1,0.0004955895362915106
IDH2,POLR3A,1,0.0004623187176594503
IGBP1,DVL1,1,0.00022949677140551682
KCTD1,RAB3GAP1,1,0.0002685204396051515
KDM5C,FANCI,1,0.00042141760463431245
KDM5C,RLIM,1,0.0002480357274511111
KIRREL3,C2orf71,1,0.00043659352487217967
MBTPS2,MKKS,1,0.00042541214915740893
MKKS,KIAA0586,1,5.215953568459358e-05
MOGS,RALGDS,1,0.00040387921396145223
NPHP4,SHOC2,1,0.0002064587668355299
NSUN2,DVL1,1,0.0004315158389397377
NUP107,TSHB,1,0.0004517284750107088
PEX7,HGSNAT,1,0.00035086703040559025
PLP1,GUCY2C,1,1.2241542702854122e-06
PTCH1,EXOSC3,1,0.00039925936555676905
RLIM,TSHB,1,0.0002357488060712311
SLC12A5,C2orf71,1,0.00025494205840200635
SLC12A5,KIAA0586,1,0.0004942998355998074
SLC19A3,NR5A1,1,0.0003959012361702565
SLC19A3,RORA,1,0.0003724018408375315
SLC19A3,SHOC2,1,0.0004256065924882512
SSR4,RALGDS,1,0.00043056830530712104
STAG1,OFD1,1,0.0002099571856919997
SURF1,EIF2S3,1,0.000394396461397208
TEK,RALGDS,1,8.01755712547313e-05
TMCO1,CLCN2,1,1.1794675702335553e-05
TMEM237,C2orf71,1,0.0003993644987119858
TSHB,PHF8,1,0.0001572331720357411
AGPS,CLIP1,1,0.00013157682409149413
AMPD2,CLIP1,1,0.0003200387275171004
ASCC3,GRIN1,1,0.0004909489661974159
CLIP1,GAMT,1,0.00027119119022682697
CLIP1,GRIN1,1,0.00026112573267461083
CNKSR1,SSR4,1,0.0003520456632978716
EFTUD2,EXOSC3,1,2.0879506040518792e-05
EFTUD2,INPP5E,1,0.0003996853008172503
EIF4A3,POMT1,1,0.00025903361600079794
ENTPD1,DVL1,1,9.678421641576824e-05
ERCC6,KIRREL3,1,0.000440857610252285
FOXN1,EFTUD2,1,0.00022845783814801093
GUCY2C,KCNQ1,1,8.770557750425853e-05
GUCY2C,TAZ,1,0.0001919654523630578
IGBP1,DVL1,1,0.00022949677140551682
KDM5C,FANCI,1,0.00042141760463431245
KIRREL3,C2orf71,1,0.00043659352487217967
KIRREL3,PUS3,1,0.0001394406842769779
LRP5,CLIP1,1,0.0001577030345525314
NSUN2,DVL1,1,0.0004315158389397377
NUP107,TSHB,1,0.0004517284750107088
RSPH1,PHF8,1,0.000375058826760152
SLC19A3,NR5A1,1,0.0003959012361702565
SLC19A3,RORA,1,0.0003724018408375315
SSR4,RALGDS,1,0.00043056830530712104
TEK,RALGDS,1,8.01755712547313e-05
TMEM237,C2orf71,1,0.0003993644987119858
TMEM237,METTL23,1,0.0001369180795666683
TSHB,PHF8,1,0.0001572331720357411
AGPS,CLIP1,1,0.00013157682409149413
AMPD2,CLIP1,1,0.0003200387275171004
CLIP1,GAMT,1,0.00027119119022682697
CNKSR1,SOX9,1,0.0003801157124306831
CNKSR1,SSR4,1,0.0003520456632978716
EFTUD2,INPP5E,1,0.0003996853008172503
ERCC6,KIRREL3,1,0.000440857610252285
FOXN1,EFTUD2,1,0.00022845783814801093
KIRREL3,PUS3,1,0.0001394406842769779
LRP5,CLIP1,1,0.0001577030345525314
NSD1,AGPS,1,0.0001093763897593117
RSPH1,PHF8,1,0.000375058826760152
TMEM237,METTL23,1,0.0001369180795666683
CNKSR1,SOX9,1,0.0003801157124306831
NSD1,AGPS,1,0.0001093763897593117
